Datum von,Datum bis,Biomasse [MWh],Wasserkraft [MWh],Wind Offshore [MWh],Wind Onshore [MWh],Photovoltaik [MWh],Sonstige Erneuerbare [MWh],Kernenergie [MWh],Braunkohle [MWh],Steinkohle [MWh],Erdgas [MWh],Pumpspeicher [MWh],Sonstige Konventionelle [MWh]
31.05.2025 23:30,31.05.2025 23:45,1024.25,436.75,158.00,1868.25,5.00,19.50,-,1395.50,184.00,1253.75,1113.00,405.75
31.05.2025 23:45,01.06.2025 00:00,1018.75,434.50,163.50,1909.50,3.00,19.50,-,1388.75,137.25,1191.00,986.75,405.75
01.06.2025 00:00,01.06.2025 00:15,1001.50,431.00,180.50,1947.50,6.75,19.25,-,1368.50,103.25,1094.75,887.75,453.75
01.06.2025 00:15,01.06.2025 00:30,998.25,427.25,186.25,2010.00,5.00,19.50,-,1370.50,102.00,1056.00,748.00,415.75
01.06.2025 00:30,01.06.2025 00:45,992.50,427.75,203.00,2117.50,2.75,19.50,-,1360.50,100.75,972.00,630.25,415.25
01.06.2025 00:45,01.06.2025 01:00,991.50,426.75,233.50,2269.00,2.00,19.50,-,1345.00,101.00,838.75,451.00,418.25
01.06.2025 01:00,01.06.2025 01:15,981.00,432.50,263.25,2361.50,3.75,19.50,-,1338.00,99.50,825.75,495.50,418.25
01.06.2025 01:15,01.06.2025 01:30,977.50,425.75,295.00,2438.50,2.75,19.50,-,1295.25,99.25,816.00,352.25,415.75
01.06.2025 01:30,01.06.2025 01:45,974.75,424.50,303.00,2508.50,2.75,19.50,-,1244.50,98.50,803.25,198.00,416.50
01.06.2025 01:45,01.06.2025 02:00,974.25,428.50,315.25,2542.00,2.00,19.50,-,1207.75,97.25,794.50,206.00,423.00
01.06.2025 02:00,01.06.2025 02:15,965.25,430.50,323.75,2600.75,2.25,19.50,-,1124.50,97.00,771.75,197.50,424.75
01.06.2025 02:15,01.06.2025 02:30,966.50,436.25,352.25,2700.50,1.75,19.50,-,1054.75,96.75,766.25,152.25,423.00
01.06.2025 02:30,01.06.2025 02:45,965.25,426.25,372.25,2776.00,2.00,19.50,-,972.00,97.25,764.00,63.50,423.50
01.06.2025 02:45,01.06.2025 03:00,964.00,434.00,389.00,2937.25,1.50,19.50,-,957.50,97.00,739.75,56.25,427.25
01.06.2025 03:00,01.06.2025 03:15,956.25,455.50,365.00,3055.50,2.00,19.50,-,836.50,96.00,689.25,50.50,427.25
01.06.2025 03:15,01.06.2025 03:30,953.50,453.75,370.50,3149.00,1.50,19.25,-,787.50,95.75,673.25,51.50,427.25
01.06.2025 03:30,01.06.2025 03:45,953.00,445.75,316.00,3140.00,1.50,19.50,-,764.75,97.00,671.50,60.00,428.75
01.06.2025 03:45,01.06.2025 04:00,953.75,436.25,350.75,3082.50,1.50,19.50,-,761.25,94.50,673.25,39.00,428.75
01.06.2025 04:00,01.06.2025 04:15,960.50,437.00,384.25,3001.50,1.50,19.50,-,729.00,93.25,686.00,30.25,424.00
01.06.2025 04:15,01.06.2025 04:30,960.75,438.00,400.00,2929.75,1.50,19.50,-,721.50,93.75,662.50,18.25,427.50
01.06.2025 04:30,01.06.2025 04:45,954.50,439.75,448.75,2911.75,6.00,19.50,-,728.00,95.00,642.50,26.00,426.75
01.06.2025 04:45,01.06.2025 05:00,959.25,434.75,497.00,2891.75,4.25,19.75,-,727.50,95.75,579.75,17.25,429.50
01.06.2025 05:00,01.06.2025 05:15,969.50,450.00,523.25,2896.50,21.50,19.75,-,728.50,96.00,550.75,80.25,429.00
01.06.2025 05:15,01.06.2025 05:30,974.00,431.25,548.75,2946.75,57.75,19.75,-,724.75,96.75,550.50,54.50,429.75
01.06.2025 05:30,01.06.2025 05:45,974.00,432.25,550.25,2972.50,113.75,19.50,-,721.25,94.50,550.75,76.00,431.00
01.06.2025 05:45,01.06.2025 06:00,980.50,428.25,519.75,2962.25,215.50,19.50,-,716.00,94.00,551.00,24.75,428.50
01.06.2025 06:00,01.06.2025 06:15,986.75,443.00,565.00,3020.25,359.25,19.75,-,717.25,95.25,543.00,98.00,421.00
01.06.2025 06:15,01.06.2025 06:30,990.50,423.50,546.00,2955.00,534.50,19.50,-,713.50,94.50,523.75,40.25,423.75
01.06.2025 06:30,01.06.2025 06:45,991.75,426.00,559.00,2882.75,743.50,19.25,-,716.50,94.50,519.25,17.00,424.25
01.06.2025 06:45,01.06.2025 07:00,993.75,424.75,628.25,2933.50,994.00,19.25,-,717.25,93.25,519.00,3.25,422.25
01.06.2025 07:00,01.06.2025 07:15,987.50,451.25,660.25,2857.00,1280.00,19.25,-,715.50,93.00,518.00,119.50,423.50
01.06.2025 07:15,01.06.2025 07:30,988.75,447.75,671.25,2837.25,1589.25,19.25,-,711.50,93.00,518.00,102.75,424.00
01.06.2025 07:30,01.06.2025 07:45,990.25,454.00,624.25,2632.50,1929.75,19.25,-,711.75,91.00,514.75,146.00,423.75
01.06.2025 07:45,01.06.2025 08:00,986.00,449.75,634.75,2396.25,2312.75,19.25,-,713.00,90.50,515.50,34.00,421.50
01.06.2025 08:00,01.06.2025 08:15,963.25,427.50,657.75,2205.00,2700.00,19.25,-,716.25,90.25,505.00,29.00,418.50
01.06.2025 08:15,01.06.2025 08:30,961.25,439.00,573.50,2051.00,3100.00,19.50,-,713.25,90.50,503.75,32.00,415.25
01.06.2025 08:30,01.06.2025 08:45,956.25,450.75,565.00,1974.25,3504.25,19.50,-,710.75,89.75,501.50,83.50,416.00
01.06.2025 08:45,01.06.2025 09:00,955.50,449.00,498.25,1862.75,3928.25,19.50,-,715.00,88.75,498.25,88.00,416.50
01.06.2025 09:00,01.06.2025 09:15,930.50,452.75,310.75,1697.50,4372.75,19.00,-,720.00,91.25,492.50,164.00,411.25
01.06.2025 09:15,01.06.2025 09:30,920.75,446.75,309.50,1674.00,4849.00,19.00,-,720.50,91.25,492.75,161.75,415.25
01.06.2025 09:30,01.06.2025 09:45,916.75,424.25,297.00,1632.25,5203.00,19.00,-,716.50,89.00,492.25,132.75,415.25
01.06.2025 09:45,01.06.2025 10:00,915.25,405.25,187.50,1506.50,5524.00,19.00,-,718.25,90.00,495.50,131.50,415.75
01.06.2025 10:00,01.06.2025 10:15,896.00,404.50,293.75,1528.50,5931.50,19.00,-,716.75,90.00,492.50,78.25,409.25
01.06.2025 10:15,01.06.2025 10:30,891.50,404.00,298.50,1565.50,6267.00,19.25,-,717.75,88.00,491.25,40.50,405.50
01.06.2025 10:30,01.06.2025 10:45,888.00,403.00,284.75,1532.00,6639.00,19.25,-,718.00,92.25,491.00,32.50,408.00
01.06.2025 10:45,01.06.2025 11:00,884.50,398.00,147.00,1497.50,6925.00,19.25,-,716.50,92.25,490.75,32.50,405.25
01.06.2025 11:00,01.06.2025 11:15,873.00,417.75,180.00,1464.25,7174.00,19.25,-,718.00,92.00,490.50,38.00,404.00
01.06.2025 11:15,01.06.2025 11:30,874.50,402.50,198.00,1523.50,7385.50,19.25,-,719.75,89.00,491.25,37.75,402.25
01.06.2025 11:30,01.06.2025 11:45,871.50,398.00,178.50,1511.00,7653.75,19.25,-,720.50,89.75,494.00,53.00,403.25
01.06.2025 11:45,01.06.2025 12:00,865.25,397.00,258.50,1542.00,7856.75,19.25,-,719.00,91.75,494.50,45.25,404.50
01.06.2025 12:00,01.06.2025 12:15,854.75,399.00,294.75,1589.25,7948.50,19.00,-,720.25,91.00,495.25,18.00,405.00
01.06.2025 12:15,01.06.2025 12:30,859.00,398.00,290.00,1624.75,8012.00,19.25,-,721.50,90.00,495.25,11.75,404.75
01.06.2025 12:30,01.06.2025 12:45,857.50,397.00,292.50,1747.50,8176.00,19.25,-,726.00,90.50,494.50,94.75,405.00
01.06.2025 12:45,01.06.2025 13:00,855.50,394.00,265.25,1885.50,8286.50,19.25,-,716.75,93.00,496.25,13.50,402.00
01.06.2025 13:00,01.06.2025 13:15,852.00,401.50,291.00,1983.00,8433.50,19.25,-,710.00,91.75,500.00,18.50,398.75
01.06.2025 13:15,01.06.2025 13:30,852.25,406.50,294.00,2071.75,8360.50,18.75,-,710.25,89.00,494.50,9.75,402.00
01.06.2025 13:30,01.06.2025 13:45,850.25,393.50,299.00,2126.50,8274.50,18.75,-,711.00,88.50,495.25,16.00,406.00
01.06.2025 13:45,01.06.2025 14:00,850.75,387.25,311.00,2236.00,8206.00,18.50,-,710.25,99.00,494.00,13.00,408.25
01.06.2025 14:00,01.06.2025 14:15,851.75,393.00,269.00,2297.50,8063.25,19.50,-,709.25,95.25,495.75,8.00,406.25
01.06.2025 14:15,01.06.2025 14:30,854.25,399.25,259.25,2401.00,8005.75,23.50,-,711.00,89.50,496.00,5.75,407.50
01.06.2025 14:30,01.06.2025 14:45,855.75,397.25,276.00,2564.00,7975.75,23.75,-,707.25,85.50,493.00,0.25,404.75
01.06.2025 14:45,01.06.2025 15:00,857.25,393.75,317.00,2702.00,7797.75,23.75,-,706.50,84.50,515.25,0.25,406.50
01.06.2025 15:00,01.06.2025 15:15,859.50,381.50,316.25,2755.25,7578.00,23.00,-,708.00,83.50,514.50,5.50,404.50
01.06.2025 15:15,01.06.2025 15:30,857.75,382.25,317.75,2935.75,7312.75,21.50,-,710.50,85.75,512.25,14.50,404.25
01.06.2025 15:30,01.06.2025 15:45,858.75,389.00,331.75,3135.00,6966.50,17.75,-,707.25,87.25,512.00,11.75,403.50
01.06.2025 15:45,01.06.2025 16:00,861.00,400.75,349.75,3383.00,6509.75,20.00,-,705.25,87.50,512.75,0.50,404.00
